volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
uc1.b249543,1898,1898,1831,1898,f,uk,14.63856081556585,0.00352873850744,0,1,"Barr, Amelia Edith Huddle",The lost silver of Briffa,random | teamblack
uc1.b287473,1818,1818,1769,1818,f,uk,17.0322080119189,0.00678626166658,0,1,"Opie, Amelia Alderson,",New tales,random | teamblack
uc1.b3290572,1827,1827,1765,1827,m,uk,21.628090560111342,0.135024227764,0,1,"Ward, R. Plumer",De Vere,random | teamblack
uc1.b3324205,1906,1913,1867,1906,m,uk,12.690829541625128,0.140919086933,0,1,"Cullum, Ridgwell,",The night-riders;,random | teamblack
uc1.b3578701,1880,1880,1836,1880,m,uk,17.66598768422174,0.738470011503,1,1,"Greg, Percy,",Across the zodiac,anatscifi | locscifi | teamblack
uc1.b3578887,1897,1897,1859,1897,f,us,15.132337434884315,0.804364327453,1,1,"Wait, Frona Eunice,",Yermah the Dorado,femscifi | teamred
uc1.b4095602,1913,1913,1873,1913,m,uk,12.397371263965143,0.150914943182,0,1,"Ford, Ford Madox,",Mr. Fleight,random | teamblack
uc2.ark+=13960=t0js9hc64,1887,1887,1883,1887,f,us,14.882249344975822,0.0115625651848,0,1,"Clarke, Rebecca Sophia,",Drones' honey,random | teamblack
uc2.ark+=13960=t0xp6w75n,1912,1912,1878,1912,m,us,24.7756638981461,0.330869942912,0,1,"Rose, William Ganson,",Putting Marshville on the,random | teamblack
uc2.ark+=13960=t10p0xs0f,1908,1908,1883,1908,m,us,15.210971439510534,0.133892420586,1,1,"Harding, Ellison.",The woman who vowed,locscifi | teamblack
uc2.ark+=13960=t17m0b23x,1895,1895,0,1895,m,,13.146724012009559,0.0421706397855,1,1,"Besant, Walter,",Beyond the dreams of avar,locscifi | stew | teamred
uc2.ark+=13960=t1dj5cf2j,1886,1920,1853,1886,m,fr,14.896109021426508,0.036418395805,0,1,"Lema?tre, Jules,",Serenus and other stories,random | teamred
uc2.ark+=13960=t2794143s,1912,1917,1875,1912,m,us,16.43514102186682,0.980572485272,1,1,"Burroughs, Edgar Rice,",A princess of Mars,anatscifi | teamred
uc2.ark+=13960=t40r9p16h,1909,1909,1862,1909,m,uk,15.265251138759186,0.126655550459,0,1,"Newbolt, Henry John,",The new June,random | teamblack
uc2.ark+=13960=t45q4sn3p,1893,1894,1857,1893,m,uk,16.870786465755035,0.783335517006,1,1,"Griffith, George Chetwynd",The angel of the revoluti,anatscifi | teamblack
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.543165514807814,0.0881715364027,0,1,"Henty, G. A.",When London burned,random | teamblack
uc2.ark+=13960=t4bn9zk9h,1887,1888,1847,1887,m,us,13.123678364155232,0.0965251547215,0,1,"Fawcett, Edgar,",Olivia Delaplaine,random | teamred
uc2.ark+=13960=t5db7zr5v,1879,1879,1839,1879,m,us,14.642201804934656,0.107268502905,0,1,"Adams, Robert Chamblet,","On board the ""Rocket""",random | teamblack
uc2.ark+=13960=t5v69m62h,1911,1911,1870,1911,m,nz,15.910180003852462,0.0594167278299,0,1,"Cowan, James,",The adventures of Kimble ,random | teamred
uc2.ark+=13960=t6251m863,1871,1871,1838,1871,m,uk,14.183747045074622,0.0324739943354,0,1,"Farjeon, B. L.",Joshua Marvel,random | teamblack
uc2.ark+=13960=t7tm74c51,1904,1904,1870,1904,m,us,15.858615627766648,0.399777347403,0,1,"Orcutt, William Dana,",Robert Cavelier,random | teamred
uc2.ark+=13960=t9668pw05,1894,1894,1833,1894,m,fr,14.803982793022577,0.00441026173083,0,1,"Theuriet, Andr?,",The Abb? Daniel,random | teamblack
uc2.ark+=13960=t9s17v81t,1909,1909,1852,1909,m,us,14.606295412430548,0.00822751001602,0,1,"Egan, Maurice Francis,",The wiles of Sexton Magin,random | teamblack
uiuo.ark+=13960=t0ft97228,1876,1876,1830,1876,m,uk,15.010461942817285,0.026089712458,0,1,"Robinson, Frederick Willi",As long as she lived,random | teamred
uiuo.ark+=13960=t48p6974b,1868,1868,1813,1868,m,uk,16.087251604467006,0.375117552785,0,1,"Capes, J. M.",The mosaic-worker's daugh,random | teamblack
uiuo.ark+=13960=t58d0ds3h,1868,1868,0,1868,m,uk,14.064689314289812,0.0150276140203,0,1,"Knight, Legh.",Tonic bitters,random | teamred
uiuo.ark+=13960=t7cr65585,1886,1886,1855,1886,f,uk,15.847218017849682,0.862608580896,1,1,"Corelli, Marie,",A romance of two worlds,femscifi | locscifi | teamred
uiuo.ark+=13960=t8x92v101,1826,1826,0,1826,f,uk,20.64320607565035,0.678566248957,1,1,"Shelley, Mary Wollstonecr",The last man,femscifi | teamred
uiuo.ark+=13960=t9474zg09,1883,1883,1829,1883,m,uk,19.400586059400442,0.0493983314599,0,1,"Oliphant, Laurence,",Altiora Peto,random | teamred
uva.x000380956,1865,1874,1828,1865,m,fr,15.975833941623586,0.988856617267,1,1,"Verne, Jules,",From the Earth to the Moo,anatscifi | stew | teamred
uva.x000459624,1897,1897,1840,1897,m,uk,14.793695858628631,0.0588998659625,0,1,"Hardy, Thomas,",The well-beloved;,random | teamblack
uva.x000674483,1888,1888,1851,1888,f,uk,15.037266330566567,0.110641787653,0,1,"Ward, Humphry,",Robert Elsmere,random | teamblack
uva.x000676502,1899,1899,1846,1899,m,us,11.557112770105094,0.0586704115153,0,1,"Thornton, Marcellus Eugen","My ""budie"" and I",random | teamred
uva.x030223689,1871,1871,1803,1871,m,uk,19.684316602488575,0.996561807562,1,1,"Lytton, Edward Bulwer Lyt",The coming race,anatscifi | teamblack
uva.x030743237,1880,1880,1838,1880,m,us,15.878532969074973,0.027479850305,0,1,"Scudder, Horace Elisha,",Doings of the Bodley fami,random | teamblack
